abilene-christian,NULL
colgate,32,11,21,34.4,2131.0,66.6,47.0,95.4,735,1760,41.8,343,485,70.7,220,644,34.2,48.0,51.1,27.6,50.7,16.9,32.5,0.95,2033,63.5,49.6,1129,35.3,26.2,290,9.1,73.0,839,26.2,98,3.1,56.1,412,12.9,0.98,6.9,148,4.6,19.8,422,13.2,4.9,91,2.8,561,17.5,9
college-of-charleston,35,24,11,68.6,2233.0,65.7,52.2,102.9,803,1819,44.1,482,703,68.6,209,602,34.7,49.9,53.3,38.6,51.7,21.0,27.3,1.03,2297,65.6,53.1,1301,37.2,33.9,391,11.2,72.3,910,26.0,107,3.1,48.8,392,11.2,0.84,6.7,149,4.3,20.9,467,13.3,7.5,150,4.3,502,14.3,4
colorado,33,21,12,63.6,2198.0,66.6,51.9,101.5,775,1788,43.3,502,732,68.6,178,517,34.4,48.3,52.2,40.9,53.5,22.5,23.9,1.01,2230,67.6,51.6,1227,37.2,33.6,379,11.5,69.6,848,25.7,99,3.0,42.3,328,9.9,0.75,10.5,230,7.0,19.9,437,13.2,5.5,105,3.2,525,15.9,15
colorado-state,35,26,9,74.3,2267.0,64.8,58.5,112.6,881,1961,44.9,611,855,71.5,180,532,33.8,49.5,53.9,43.6,54.9,23.9,21.2,1.13,2553,72.9,58.8,1400,40.0,41.2,493,14.1,76.3,907,25.9,103,2.9,50.5,445,12.7,1.14,7.1,162,4.6,17.2,389,11.1,4.0,74,2.1,600,17.1,7
columbia,28,12,16,42.9,1535.0,69.8,49.1,114.5,604,1435,42.1,357,479,74.5,181,521,34.7,48.1,67.3,34.4,36.9,16.6,24.6,1.15,1758,62.8,46.5,879,31.4,24.5,260,9.3,68.4,619,22.1,77,2.8,55.3,337,12.0,1.07,8.9,172,6.1,15.8,306,10.9,4.2,72,2.6,521,18.6,10
connecticut,30,20,10,66.7,2018.0,65.1,49.9,103.9,727,1644,44.2,451,607,74.3,191,561,34.0,50.0,54.2,36.9,51.1,21.5,27.3,1.04,2096,69.9,46.3,993,33.1,28.5,276,9.2,64.0,717,23.9,116,3.9,56.4,410,13.7,1.12,11.1,224,7.5,18.2,367,12.2,7.8,136,4.5,486,16.2,10
coppin-state,32,8,24,25.0,2253.0,70.4,45.1,90.3,687,1878,36.6,418,601,69.6,243,768,31.6,43.1,47.0,32.0,43.6,20.5,35.8,0.9,2035,63.6,45.3,1061,33.2,29.3,372,11.6,61.2,689,21.5,124,3.9,47.7,328,10.3,0.69,11.1,250,7.8,20.9,472,14.8,3.1,57,1.8,577,18.0,9
cornell,31,13,18,41.9,2081.0,67.1,48.6,103.3,732,1727,42.4,368,523,70.4,208,609,34.2,48.4,54.4,30.3,48.8,17.1,29.0,1.03,2149,69.3,50.4,1005,32.4,28.5,308,9.9,72.3,697,22.5,80,2.6,49.7,364,11.7,0.88,10.1,210,6.8,19.8,412,13.3,6.8,111,3.6,550,17.7,8
creighton,36,28,8,77.8,2340.0,66.9,53.4,114.5,942,1882,50.1,489,644,75.9,307,742,41.4,58.2,61.2,34.2,47.4,18.2,34.4,1.15,2680,74.4,50.8,1263,35.1,28.8,300,8.3,72.8,963,26.8,91,2.5,64.6,609,16.9,1.37,7.4,174,4.8,18.9,443,12.3,4.4,92,2.6,588,16.3,8
dartmouth,28,9,19,32.1,1803.0,64.4,47.2,103.0,598,1466,40.8,364,499,72.9,159,471,33.8,46.2,54.5,34.0,47.3,19.6,25.7,1.03,1857,66.3,49.0,875,31.2,29.0,273,9.8,69.0,602,21.5,59,2.1,49.7,297,10.6,0.78,10.9,196,7.0,21.0,379,13.5,5.0,71,2.5,530,18.9,10
davidson,34,26,8,76.5,2209.0,65.0,52.3,112.7,837,1813,46.2,560,704,79.5,256,694,36.9,53.2,58.0,38.8,46.7,22.5,30.8,1.13,2490,73.2,50.5,1145,33.7,29.0,306,9.0,71.9,839,24.7,97,2.9,56.5,473,13.9,1.27,8.6,189,5.6,16.8,371,10.9,5.6,101,3.0,601,17.7,8
dayton,31,17,14,54.8,2073.0,66.9,53.6,107.3,786,1656,47.5,471,657,71.7,182,474,38.4,53.0,56.5,39.7,54.3,21.2,24.5,1.07,2225,71.8,52.4,1062,34.3,35.2,342,11.0,69.6,720,23.2,89,2.9,55.1,433,14.0,0.96,8.3,173,5.6,21.7,450,14.5,4.8,80,2.6,613,19.8,13
delaware,33,19,14,57.6,2232.0,67.6,51.4,102.0,776,1833,42.3,580,769,75.4,144,466,30.9,46.3,51.8,42.0,55.5,25.5,19.0,1.02,2276,69.0,50.6,1242,37.6,33.1,381,11.5,68.0,861,26.1,73,2.2,41.1,319,9.7,0.76,8.0,178,5.4,18.7,418,12.7,7.6,150,4.5,556,16.8,9
delaware-state,33,15,18,45.5,2092.0,63.4,49.3,95.5,709,1731,41.0,396,574,69.0,183,621,29.5,46.2,49.8,33.2,52.7,19.8,27.5,0.95,1997,60.5,48.2,1055,32.0,33.1,367,11.1,63.2,688,20.8,108,3.3,46.0,326,9.9,0.72,10.9,228,6.9,21.7,453,13.7,10.4,185,5.6,515,15.6,16
denver,32,22,10,68.8,1919.0,60.0,49.5,108.2,739,1540,48.0,346,481,71.9,252,672,37.5,56.2,58.7,31.2,46.9,16.7,36.4,1.08,2076,64.9,44.3,802,25.1,22.7,200,6.3,65.9,602,18.8,77,2.4,69.8,516,16.1,1.45,15.0,288,9.0,18.6,357,11.2,10.1,145,4.5,557,17.4,7
depaul,32,11,21,34.4,2312.0,72.3,51.1,98.8,847,1951,43.4,435,618,70.4,155,518,29.9,47.4,50.9,31.7,60.6,19.0,20.4,0.99,2284,71.4,48.0,1095,34.2,31.7,383,12.0,64.3,712,22.3,123,3.8,51.9,440,13.8,0.96,11.5,265,8.3,19.8,457,14.3,7.1,133,4.2,612,19.1,8
