@relation training_data

@attribute 'Total Games' numeric
@attribute Wins numeric
@attribute Losses numeric
@attribute 'Winning Pct' numeric
@attribute Possessions numeric
@attribute 'Possessions Per 40 minutes' numeric
@attribute 'Floor Pct' numeric
@attribute Efficiency numeric
@attribute 'Field Goals Made' numeric
@attribute 'Field Goal Attempts' numeric
@attribute 'Field Goal Pct' numeric
@attribute 'Free Throws Made' numeric
@attribute 'Free Throw Attempts' numeric
@attribute 'Free Throw Pct' numeric
@attribute '3-pt Field Goals Made' numeric
@attribute '3-pt Field Goal Attempts' numeric
@attribute '3-pt Field Goal Pct' numeric
@attribute 'Effective Field Goal Pct' numeric
@attribute 'True Shooting Pct' numeric
@attribute 'Free Throw Rate' numeric
@attribute 'Field Goal Point Pct' numeric
@attribute 'Free Throw Point Pct' numeric
@attribute '3-pt Field Goal Point Pct' numeric
@attribute 'Points Per Possessions' numeric
@attribute Points numeric
@attribute 'Points Per Game' numeric
@attribute 'Rebound Pct' numeric
@attribute 'Total Rebounds' numeric
@attribute 'Total Rebounds Per Game' numeric
@attribute 'Offensive Reb Pct' numeric
@attribute 'Offensive Rebounds' numeric
@attribute 'Offensive Rebounds Per Game' numeric
@attribute 'Defensive Reb Pct' numeric
@attribute 'Defensive Rebounds' numeric
@attribute 'Defensive Rebounds Per Game' numeric
@attribute 'Team Rebounds' numeric
@attribute 'Team Rebounds Per Game' numeric
@attribute 'Assist Pct' numeric
@attribute Assists numeric
@attribute 'Assists Per Game' numeric
@attribute 'Assist to Turnover' numeric
@attribute 'Steal Pct' numeric
@attribute Steals numeric
@attribute 'Steals Per Game' numeric
@attribute 'Turnover Pct' numeric
@attribute Turnovers numeric
@attribute 'Turnovers Per Game' numeric
@attribute 'Block Pct' numeric
@attribute Blocks numeric
@attribute 'Blocks Per Game' numeric
@attribute Fouls numeric
@attribute 'Fouls Per Game' numeric
@attribute Disqualifications numeric
@attribute Outcome {L,W}

@data
1,-1,2,-6.2,-1,-2.5,0.7,2.9,23,57,-0.2,-24,-60,2.5,31,67,1.5,0.6,0.6,-5.6,-2.2,-1.8,4,0.03,53,-0.8,0.9,-35,-2.6,0.4,15,0.1,1.4,-50,-2.7,27,0.9,-3.8,-15,-1.1,-0.01,-1.7,-32,-1.4,-0.7,-12,-0.9,-2.5,-43,-1.7,64,1.7,-3,W
-2,-10,8,-33.3,-50,3.2,-5,-9,-81,-124,-1.7,-9,-34,2.4,-47,-115,-1.2,-2.8,-1.9,1.2,2.5,2.1,-4.6,-0.09,-218,-2.7,-1.7,-95,-1,-4.2,-59,-1.4,0.8,-36,0.4,6,0.5,-8,-92,-2.5,-0.34,-1.3,-27,-0.6,2.4,34,2.3,1.1,11,0.7,-2,1.4,12,L
-1,-3,2,-8.6,-4,2.3,0.1,-1.8,-13,-18,-0.3,38,35,2.1,-50,-82,-4.9,-1.9,-1,2.8,4.7,2.3,-7,-0.02,-38,1.3,-0.9,-10,0.9,1.1,8,0.7,-2.9,-18,0.2,-1,0.1,1.5,4,0.7,0,1.1,21,1,0.4,6,0.7,3,42,1.7,-5,0.5,6,L
0,7,-7,25,-36,-1.3,4.3,10.2,63,57,2.4,-18,-49,2.3,44,65,4.8,3.7,3.2,-4.9,-2.2,-2.7,4.9,0.11,152,5.4,1.7,-9,-0.3,2.8,21,0.8,0.6,-30,-1.1,0,0,1.2,40,1.4,0.24,1.8,30,1,-2.4,-51,-1.9,-3.1,-51,-1.8,-8,-0.3,-7,W
2,7,-5,21.7,120,-0.5,3.9,9,113,70,5.4,31,57,-1.4,32,22,5.2,6.3,5.2,1.9,0.6,-1.7,1.2,0.09,289,5.5,2.6,43,-1,2.3,17,-0.3,2.8,26,-0.8,-13,-0.7,-1.8,47,0.8,0.02,1,27,0.6,0.8,36,0.4,-1.1,-18,-0.9,141,3.9,-2,W
2,8,-6,25.6,74,-2.3,3.2,3.3,72,84,2.3,3,-13,1.8,-7,-36,1.2,1.7,1.6,-3.2,4.4,-1.4,-3,0.04,140,-0.3,3.2,77,0.3,6.4,61,1.4,-0.1,16,-1.2,20,0.5,-8,-15,-1.6,-0.25,0.3,12,0,2.1,52,1,0.5,7,0,93,2.1,-4,W
-1,1,-2,6.2,-72,-0.2,-2.7,-2.1,-47,-131,1,-43,-21,-4.6,20,26,2,2.1,1.1,2.3,-3.8,-0.9,4.7,-0.03,-117,-1.6,-2.3,-27,0.3,-5.8,-76,-2.4,1.2,49,2.7,-23,-0.7,4.7,8,0.8,0.03,-1.6,-35,-1.1,0.7,-2,0.4,2.7,47,1.9,-146,-4.7,3,W
2,-2,4,-12.9,-24,-6,1,3.9,-9,8,-0.8,26,22,1.8,38,88,1.4,0.4,0.7,1.2,-5.9,0.8,5.1,0.04,46,-3.9,2.3,-28,-3.8,1,22,-0.1,3.5,-50,-3.7,-14,-0.8,-5.8,-47,-2.9,-0.07,-0.5,-11,-0.9,-0.9,-20,-1.7,-4,-71,-3,55,0.6,-8,W
-2,0,-2,3,-141,-0.1,2.9,2.8,-24,-49,-0.2,-18,39,-7.2,-31,-21,-4.3,-1,-1.8,3.9,3.1,0.2,-3.2,0.03,-97,1.8,-0.5,-14,2,-1.4,-8,0.5,0.4,-6,1.5,-16,-0.3,5.1,20,1.7,0.43,-2.2,-54,-1.5,-4.8,-116,-3.3,0.3,5,0.4,-115,-2.9,-9,W
1,4,-3,13.3,94,0.9,2.5,6.4,73,143,0.7,40,2,5.9,35,48,3.1,1.1,1.8,-3.7,-1.5,-0.5,1.9,0.07,221,5.4,-0.7,44,0.4,2.4,34,0.8,-3.8,10,-0.6,-9,-0.5,-9.6,-26,-1.5,0.05,0.6,20,0.5,-2.4,-29,-1.5,0.5,12,0.3,90,2.7,14,W
-1,-3,2,-9.6,47,4.3,2,5.9,47,95,0.3,-2,60,-7.2,61,163,0.8,2.2,0.6,1.3,-5.8,-2.1,7.9,0.06,153,8.4,-1,-18,0.6,-2.2,4,0.6,0.3,-22,0.1,-22,-0.7,8.5,79,3.4,0.46,0.1,5,0.4,-4,-62,-1.9,-0.8,-13,-0.3,-7,0.4,-8,W
-1,-9,8,-31.8,56,4.6,-4.8,-5.9,-23,10,-1.9,-48,-27,-4.4,53,136,1.2,-0.1,-1.1,-2.2,-6.7,-2,8.7,-0.06,-41,1.2,-4,-77,-1.6,-8,-52,-1.5,0,-25,0,-9,-0.2,-3.9,-40,-1,-0.17,-2.4,-37,-1.2,-0.2,6,0.7,-1.3,-16,-0.5,6,0.9,3,L
-1,-2,1,-5.8,-64,0.2,0.5,0,-31,-91,0.5,-16,45,-7.6,9,-30,3.6,1.3,0.1,5.4,-2.3,0,2.4,0,-69,0.2,1.2,-34,0,0.2,-1,0.4,2.2,-33,-0.3,1,0.2,12.9,69,3.1,0.19,1.9,30,1.3,1.3,13,0.9,-3.6,-56,-1.9,-98,-3,-10,L
-3,-7,4,-19.8,-166,1.4,-0.5,-1.9,-90,-176,-0.8,-2,44,-5.2,-33,-31,-3.9,-1.1,-1.3,7.3,-0.5,2.2,-1.7,-0.02,-215,0.2,0.4,-51,1.8,-1.9,-33,0,2.7,-18,1.9,5,0.5,8.9,12,1.9,0.19,-1.7,-48,-1.1,-0.6,-38,-0.1,1.8,24,1.1,-86,-1.1,-5,L
1,-2,3,-9,-58,-4.7,-4.2,-8.3,-43,-29,-2.1,-127,-169,-3,7,73,-3.3,-1.8,-2.6,-10.8,-0.1,-4.7,4.8,-0.08,-206,-10.4,-3.9,-102,-5,-4.2,-44,-2.1,-3.6,-58,-3.1,6,0.1,-5.1,-56,-2.6,-0.2,0.6,6,0,0.6,1,-0.4,0.2,3,0,-34,-1.9,-5,L
1,-2,3,-9,-38,-4,-7.1,-13.5,-104,-75,-5,-66,-127,3.6,-2,45,-3.2,-4.9,-3.9,-6.7,-4.4,-0.2,4.6,-0.13,-276,-13,-4,-64,-3.6,-1.5,-20,-1.2,-6.5,-44,-2.6,-30,-1.2,-1.4,-69,-3.1,-0.47,0.6,8,0.1,4.7,76,2.4,-0.3,-3,-0.2,38,0.8,5,L
2,-3,5,-13.7,141,0.1,-2.5,-10.7,17,144,-2.8,-37,-53,-0.3,-52,-31,-8.4,-5.1,-4.8,-7.2,8.8,-1.3,-7.5,-0.1,-55,-7.2,-2,33,-1.3,0.9,43,0.7,-4.9,-10,-2.1,29,0.8,-6.2,-31,-2.1,-0.33,1.7,45,1.2,2.1,63,1.4,-0.5,-6,-0.4,117,2.9,7,L
-1,3,-4,12.7,-59,0.4,-1,5.6,-17,-105,1.8,33,32,1.9,40,47,4.9,3.6,3.6,4.9,-7.1,1.3,5.8,0.05,39,4.2,-2.2,-75,-1.5,-4.8,-77,-2.4,0.4,2,1,-37,-1.2,13.3,78,3.4,0.39,-0.7,-18,-0.5,-1.5,-37,-0.9,0.1,1,0.2,-73,-2.1,-1,W
1,2,-1,6.3,33,-1.4,-0.2,3.1,24,-93,4.1,43,116,-6.5,-1,-68,4,4.5,3.6,10,0.4,1.2,-1.6,0.03,90,0.7,0.3,-13,-2,-6,-80,-3.6,6.6,67,1.7,8,0.2,8.7,68,2.1,0.25,-1.8,-29,-1.4,-0.6,-5,-0.6,-1.6,-22,-1,-32,-2,-8,W
0,-1,1,-3.9,46,1.8,0.7,5.7,41,-14,3.1,28,70,-3.2,39,58,4,4.6,3.6,5.1,-3.8,-0.3,4.2,0.05,149,5.8,-0.6,-34,-1.3,-4.1,-44,-1.7,2.9,10,0.4,-33,-1.2,6.2,62,2.4,0.27,0.7,15,0.6,-1.3,-16,-0.6,-1.6,-25,-0.9,48,1.8,2,L
1,9,-8,31.8,2,-2.5,0.5,1.2,25,-47,3.3,-40,-34,-2.8,13,-10,3.2,3.8,2.7,-0.9,0.6,-2.3,1.7,0.01,23,-1.9,0.9,50,0.6,0.6,-15,-1,1.1,65,1.5,-3,-0.2,-3.3,-7,-0.8,-0.22,-1.3,-23,-1.1,2.8,50,1.4,3.2,54,1.9,-53,-2.6,-1,W
1,9,-8,31.8,174,3.9,0.9,-2.4,68,236,-2,-11,-19,0.2,14,58,-1.2,-2.6,-2.6,-7.1,2,-2.1,0.1,-0.02,139,2.4,1,94,2.2,4.8,100,3.3,-2.8,-6,-1.2,-13,-0.6,-9.6,-28,-1.6,-0.27,7.5,162,5.8,1,48,1.3,2.9,41,1.4,74,2.1,-4,W
-1,-14,13,-50.3,-59,0.4,1,2.8,-16,-18,-0.6,-7,25,-3.8,28,44,2.6,0.5,-0.2,2.2,-4.3,-0.3,4.5,0.03,-11,2.4,-0.4,-78,-1.6,-0.1,3,0.5,-0.7,-81,-2.1,-14,-0.4,0.2,-8,0.2,0.14,-2.8,-57,-1.9,-1.7,-41,-1.1,-2.7,-41,-1.4,-3,0.5,-1,L
-1,-5,4,-17,-70,0,-3.3,-1.5,-59,-66,-2,-41,-22,-3.9,57,118,3.7,0.2,-0.6,0.4,-9.1,-0.9,10,-0.02,-102,-1,-2.3,-67,-1.2,-7.5,-69,-2.1,3,2,1,-19,-0.6,6.5,11,0.9,0.25,-1.4,-33,-1,-2.5,-58,-1.7,-3.5,-49,-1.7,-88,-2.6,-2,W
3,2,1,2.5,233,0.9,-2.5,-2.5,82,168,0.5,3,-43,5.2,30,58,1.6,0.7,1.1,-7.1,0.4,-2,1.5,-0.02,199,-0.8,-1.6,79,-0.9,-1,4,-1,-2.1,75,0,12,0.1,-5.2,11,-1.1,-0.29,0.8,36,0.6,2.6,91,2,1.6,32,0.8,119,2.3,11,L
0,1,-1,3.9,-46,-1.8,-0.7,-5.7,-41,14,-3.1,-28,-70,3.2,-39,-58,-4,-4.6,-3.6,-5.1,3.8,0.3,-4.2,-0.05,-149,-5.8,0.6,34,1.3,4.1,44,1.7,-2.9,-10,-0.4,33,1.2,-6.2,-62,-2.4,-0.27,-0.7,-15,-0.6,1.3,16,0.6,1.6,25,0.9,-48,-1.8,-2,W
1,9,-8,31.8,75,0.2,2.5,0.4,49,27,2.5,27,47,-0.7,-38,-103,-0.3,1.1,1,2.4,6.6,0.4,-7,0.01,87,0.5,2.3,112,2.9,6,46,1.3,-1.5,66,1.5,-7,-0.4,-4.2,0,-0.5,-0.24,2,44,1.4,2.8,64,1.9,3,50,1.7,29,0.4,-1,W
0,2,-2,7.7,-24,-0.9,1.8,5.7,9,40,-0.6,6,47,-4.2,54,151,0,1.1,0.3,2,-6.9,-0.7,7.6,0.05,78,3,-1.5,18,0.7,-2.2,-2,0,-0.7,20,0.8,-26,-1,16,107,4.1,0.59,1,15,0.6,-4.5,-86,-3.3,-1.6,-18,-0.7,-91,-3.5,-8,L
-1,-7,6,-24.4,-9,2.2,2,3,8,13,0.1,15,23,0,13,-7,3,0.6,0.5,1.1,-1.6,0.3,1.4,0.03,44,4.4,4.7,36,2.6,4.1,38,1.8,5.3,-2,0.9,10,0.5,14.2,95,4,0.29,-0.6,-12,-0.2,0.7,10,0.8,-3,-44,-1.5,-73,-2.1,3,L
2,1,1,0.6,110,-1,-1.1,-6.9,9,27,-0.1,21,36,-0.5,-51,-101,-3.6,-2,-1.6,1.7,6.6,1.3,-7.9,-0.07,-12,-5.7,1.5,86,0.6,3.6,40,0.6,-0.7,46,-0.1,20,0.5,-9.2,-55,-3,-0.49,-1.5,-18,-1,4.5,103,2.9,3.6,58,1.8,101,2.4,3,L
1,5,-4,17,70,0,3.3,1.5,59,66,2,41,22,3.9,-57,-118,-3.7,-0.2,0.6,-0.4,9.1,0.9,-10,0.02,102,1,2.3,67,1.2,7.5,69,2.1,-3,-2,-1,19,0.6,-6.5,-11,-0.9,-0.25,1.4,33,1,2.5,58,1.7,3.5,49,1.7,88,2.6,2,W
-2,-8,6,-25.6,-74,2.3,-3.2,-3.3,-72,-84,-2.3,-3,13,-1.8,7,36,-1.2,-1.7,-1.6,3.2,-4.4,1.4,3,-0.04,-140,0.3,-3.2,-77,-0.3,-6.4,-61,-1.4,0.1,-16,1.2,-20,-0.5,8,15,1.6,0.25,-0.3,-12,0,-2.1,-52,-1,-0.5,-7,0,-93,-2.1,4,L
1,14,-13,50.3,59,-0.4,-1,-2.8,16,18,0.6,7,-25,3.8,-28,-44,-2.6,-0.5,0.2,-2.2,4.3,0.3,-4.5,-0.03,11,-2.4,0.4,78,1.6,0.1,-3,-0.5,0.7,81,2.1,14,0.4,-0.2,8,-0.2,-0.14,2.8,57,1.9,1.7,41,1.1,2.7,41,1.4,3,-0.5,1,L
-2,0,-2,2.7,25,6.1,4.4,5.2,19,122,-2,84,53,9.5,-6,-5,-0.7,-2.7,-1,0.8,-0.3,3.5,-3.2,0.05,116,9.7,3.6,115,7,10.2,124,5.7,-3,-9,1.4,-14,-0.3,-3.6,-12,0.5,-0.05,1.2,23,1.4,0,4,1,1.4,19,1,66,3.9,13,W
3,17,-14,56.9,-42,-9,5.7,8.8,56,-36,4.6,40,80,-3.1,-46,-181,2.8,3.2,2.9,6,8,0.9,-8.8,0.09,106,-4,3.3,58,-1.9,2.8,7,-1.3,3.7,51,-0.6,12,0.1,0.3,30,-0.3,0.27,3.3,52,1.1,-1.8,-38,-2.6,3.5,43,1.1,-55,-4.1,-10,W
-4,-5,1,-12.3,-121,3.2,4.1,-0.5,-49,34,-4.1,25,13,3,9,114,-5.8,-3.9,-5,0.1,-2.6,2.8,3.5,-0.01,-135,5.4,3.9,1,5.2,10.1,122,6.2,-2.3,-121,-1,-31,-0.7,-4.2,-53,-0.1,-0.02,3,44,2.5,-1.1,-41,0.2,0.8,0,0.6,-3,2.6,8,W
-4,5,-9,22.2,-261,0.7,1.7,3.6,-81,-158,-1,-35,-85,4.5,-3,12,-1.2,-0.6,-0.1,-1.8,-3,0.4,2.6,0.03,-200,3.1,0.6,-69,2.8,3.4,4,2.1,-2.2,-73,0.6,-32,-0.7,-1.9,-54,-0.1,0.02,2.6,25,1.9,-0.6,-56,-0.3,2.6,31,1.6,-77,0.1,1,L
2,11,-9,38.1,215,2.8,0.8,2.7,49,-58,4.8,193,344,-6.8,-13,-111,4.7,4.6,4.5,24.2,-0.4,6.3,-5.9,0.03,278,4.9,0.5,94,0.7,-1.1,-14,-1.6,2.1,108,2.3,41,1.3,3.3,47,0.8,-0.15,1.4,50,1.3,3.1,97,2.7,5.1,79,2.6,185,5.4,-1,L
-3,0,-3,3.9,-91,4.3,3.5,4.5,-18,118,-4.5,-9,-62,6.2,33,136,-2.3,-3.8,-3,-7.1,-5.3,-0.3,5.6,0.04,-12,7.4,2.6,30,5.1,7.2,100,5.1,-2,-70,0,-21,-0.4,8.9,48,3.1,0.37,2.8,42,2.3,-3.8,-85,-1.8,1.5,13,0.9,21,2.9,11,W
4,9,-5,26.1,217,-2.2,0.9,2.1,130,124,4.8,64,102,-1.7,-56,-196,1.6,2.7,2.4,3.6,11.7,0.3,-12,0.02,268,-0.8,-0.2,122,-0.9,-4.5,-38,-3.3,4,160,2.4,27,0.5,-1.3,56,0.2,0.12,-0.4,14,-0.5,-1.1,16,-1,7.1,125,3.8,44,-1.2,-1,W
2,1,1,1,-19,-5.9,-1.9,5.4,70,-136,8.7,-119,-151,-2.2,53,4,8.7,11.1,8.8,-7.3,-0.1,-7.1,7.2,0.06,74,-2.7,-1.8,-91,-6.1,-11.6,-166,-7.2,7.9,75,1.1,6,0,5.5,73,1.8,0.18,-3.2,-57,-2.6,1.1,16,-0.3,-2.5,-35,-1.6,-34,-2.7,-13,L
-3,3,-6,14.6,-163,1.7,6.6,13.6,69,115,1.6,-90,-171,5.1,41,154,-1.8,2.6,1.5,-14.5,0.8,-6.3,5.5,0.13,89,11,1.7,-10,3.6,2.6,26,2.5,0.9,-36,1.2,-50,-1.5,9.6,88,4.5,0.59,1,2,0.8,-7.7,-175,-5,-0.5,-7,0.2,-130,-2.5,-7,W
4,1,3,-1.5,303,0.8,-1.1,-5.7,86,132,2,47,157,-9.9,-20,-86,1.5,0.9,-0.2,6.6,5.8,0.2,-6,-0.06,199,-3.2,1.7,164,0.5,-1.8,23,-1.2,5.2,141,1.7,54,1.4,-1.4,33,-0.6,-0.23,-0.5,21,-0.3,3.2,118,2.5,-0.9,-5,-0.7,130,1.8,-1,W
-4,0,-4,5,-112,5.8,3,2.2,-58,101,-6.7,23,-1,4.5,16,90,-2.5,-6.6,-5.2,-2.4,-5.9,2.1,3.8,0.02,-77,7.4,1.7,26,6,8,114,5.9,-4.5,-88,0.1,0,0.4,-5.7,-68,-0.6,0.1,1.6,18,1.6,-4.3,-99,-1.8,1.8,23,1.4,-68,0.4,5,W
-1,-13,12,-48.6,38,4.2,-1.6,-6.3,-14,176,-6.1,-84,-121,0.7,43,209,-6.2,-5.2,-5.6,-13,-4.3,-3.6,7.9,-0.07,-69,0.1,-1.8,31,2.7,2,74,3.4,-5.6,-43,-0.7,-4,0,-6.9,-51,-1.5,-0.12,-2.1,-32,-1,-1,-11,0,-3.4,-39,-1.3,33,2,7,L
4,4,0,8.8,257,-0.8,0.5,-2.9,81,106,2.3,111,177,-2.7,-63,-204,0.5,0,0.5,8.5,9.2,3.2,-12.5,-0.03,210,-2.8,2.3,185,1.2,3.4,53,-0.2,1.1,132,1.4,43,1.1,5.3,78,1,-0.14,-1.8,-9,-1.3,4.1,126,2.7,1.3,30,0.5,180,3.5,22,W
-2,-9,7,-30.7,-42,3.6,2.2,-0.1,-16,106,-4,-28,-93,6.5,14,61,-1,-3.9,-3.1,-8.9,-2,-0.9,3,0,-46,3.7,4.4,49,4.6,10.1,118,5.4,-1.3,-69,-0.8,2,0.3,5.5,27,1.9,0.04,1.2,17,1.2,1.3,15,1.4,-1.4,-22,-0.5,-41,-0.1,11,L
2,16,-14,56.6,92,-1.8,-1.2,0.3,40,-75,4.7,50,91,-2.7,-29,-112,1.4,4,3.8,7.8,4.7,1.5,-6.1,0,101,-1.7,0.7,65,-0.4,-5.9,-83,-4.1,7.3,148,3.8,22,0.6,8.5,76,1.9,0.11,1,28,0.5,1.1,36,0.5,1.1,19,0.4,-29,-2.5,-7,W
-1,0,-1,1.4,-57,0.5,2,2.6,-15,133,-4.7,-37,-69,2.3,55,219,-4,-3.4,-3.3,-8,-7.3,-1.9,9.2,0.02,-12,2.3,-1.8,31,2.7,3.8,78,3.6,-7.3,-47,-0.9,-34,-1.2,7.3,39,2,0.34,2.8,44,2,-3.9,-81,-2.7,0,4,0.3,-59,-1.5,0,W
1,12,-11,44.8,131,2.3,2,2.5,105,-17,7.2,20,81,-6.5,-46,-192,3.8,5.8,4.5,5.6,10.7,-1,-9.7,0.03,184,4.3,1.2,92,2.1,-0.6,-41,-2.1,3,133,4.2,42,1.5,6.5,100,3.4,0.07,-1,-6,-0.5,2.4,67,2.1,2.9,56,2,6,-0.5,-4,W
2,11,-9,38.1,207,2.5,0.7,0.7,92,143,2.1,32,97,-6.3,13,-10,2.8,1.9,1,2.9,2.4,-0.9,-1.5,0.01,229,3.1,1.3,81,0.2,-1.2,20,-0.3,3.8,61,0.5,-5,-0.4,-0.9,40,0.5,-0.02,5.7,133,4.4,0.4,43,0.7,1.3,19,0.4,42,0.1,-12,W
-3,-3,0,-6.9,-143,2.4,1.3,3.8,-33,66,-4,-64,-152,7,52,169,-0.4,-2.5,-2,-11.7,-7,-2.5,9.5,0.04,-78,5,-1.8,-73,1.4,2.4,40,3,-5.9,-113,-1.6,-28,-0.7,0.5,-13,0.9,0.24,3.3,47,2.4,-3.9,-98,-2.3,-2,-36,-0.8,-69,-0.4,5,W
2,11,-9,38.1,108,-1.2,2.3,3.5,73,-66,6.6,70,163,-7.2,-39,-171,3.7,5.6,4.6,12.4,7,1.6,-8.6,0.04,177,1.2,2.6,99,0.9,0,-34,-2.3,5.1,133,3.2,1,-0.2,4.5,68,1.6,0.01,0.2,15,0,2.2,59,1.3,1.4,28,0.7,-3,-1.6,-9,W
-2,-7,5,-23.3,-103,1.4,-3.1,-4.6,-83,27,-6.1,-84,-138,2.6,58,186,-0.3,-4.3,-4.2,-9.6,-9.5,-2.1,11.6,-0.05,-192,-1.7,-2.6,-54,0.8,-1.5,11,1.5,-3.6,-65,-0.7,-27,-0.8,-2.2,-57,-1.2,0,0.4,-4,0.4,-1.9,-53,-1.1,-1.9,-27,-0.7,-56,-0.6,6,L
2,9,-7,30.7,42,-3.6,-2.2,0.1,16,-106,4,28,93,-6.5,-14,-61,1,3.9,3.1,8.9,2,0.9,-3,0,46,-3.7,-4.4,-49,-4.6,-10.1,-118,-5.4,1.3,69,0.8,-2,-0.3,-5.5,-27,-1.9,-0.04,-1.2,-17,-1.2,-1.3,-15,-1.4,1.4,22,0.5,41,0.1,-11,W
2,11,-9,38.1,35,-3.9,0.3,4.3,49,-140,7.4,3,82,-9.3,12,-78,7.2,8.3,6.3,9.1,1,-1.1,0.1,0.04,113,-1.2,1.2,37,-1.4,-5.4,-95,-4.6,7.7,132,3.2,5,0,5.4,61,1.3,0.03,-3.1,-52,-2.5,2.2,45,0.8,1.6,32,0.9,-85,-4.6,-9,W
-2,-11,9,-38.1,-207,-2.5,-0.7,-0.7,-92,-143,-2.1,-32,-97,6.3,-13,10,-2.8,-1.9,-1,-2.9,-2.4,0.9,1.5,-0.01,-229,-3.1,-1.3,-81,-0.2,1.2,-20,0.3,-3.8,-61,-0.5,5,0.4,0.9,-40,-0.5,0.02,-5.7,-133,-4.4,-0.4,-43,-0.7,-1.3,-19,-0.4,-42,-0.1,12,L
-1,-3,2,-10.2,13,3.2,0.9,2.6,17,79,-1,-15,-46,3.3,40,126,0,0.1,0,-4.9,-4.2,-1.5,5.8,0.02,59,5.1,-0.9,-21,0.7,1.9,36,1.9,-3.7,-57,-1.3,-41,-1.4,-2.5,-6,0.3,0.02,2.5,44,2,-0.7,-11,0,0,-3,0.1,80,3.8,10,L
-1,-7,6,-24.7,146,8,0.1,-4.6,0,162,-5.7,114,154,1,-42,-78,-3.1,-7.9,-6.1,6.8,2.5,5.6,-8.1,-0.04,72,5.3,2.7,81,4.2,3.7,81,3.4,1.6,0,0.9,34,1.4,-22,-140,-4.8,-0.35,-2.3,-27,-0.8,-2.3,-7,0.3,-0.6,-3,0.1,63,3.1,9,W
0,-6,6,-23.1,1,0,-3.5,-6.6,-29,-33,-1,-12,-44,3.5,-48,-120,-2.1,-2.7,-1.8,-2.2,6,0.9,-6.9,-0.07,-118,-4.6,-5.9,-90,-3.4,-5.3,-52,-2,-6.4,-38,-1.5,-27,-1.1,8.3,38,1.5,0.1,0.1,1,0.1,-0.1,-2,-0.1,-1.5,-14,-0.6,-84,-3.2,-5,L
-2,-5,3,-15.4,-50,3.2,-0.1,-9.2,-54,-92,-0.9,-6,7,-1.9,-108,-291,-0.6,-4.1,-3.6,3,11.2,2.3,-13.5,-0.09,-222,-2.9,3.1,-15,1.9,6.1,44,2.3,0.1,-59,-0.4,46,2,-13.3,-115,-3.4,-0.57,-1.1,-24,-0.5,4.6,75,3.7,1,7,0.5,37,2.8,6,W
-1,0,-1,1.3,82,5.6,2.4,2.6,34,-11,2.7,121,122,7.2,-61,-224,3.3,0.7,2.3,8.8,7,5.4,-12.4,0.03,128,7.4,5.4,84,4.3,6.4,46,2.1,4.3,38,2.3,20,0.9,-10.9,-51,-1.5,-0.39,-1.6,-21,-0.6,3.9,85,3.7,1.4,15,0.7,125,5.4,13,W
1,10,-9,35.8,137,2.5,2.4,14.9,131,166,3.6,16,25,-0.3,148,334,4,7.7,6.3,-2.8,-11.9,-3.8,15.6,0.14,429,13.2,-6.4,1,-1.2,-6.2,-47,-2.1,-6.6,48,0.9,-14,-0.7,17.5,191,6.7,0.89,1.9,47,1.6,-6,-88,-3.8,-0.9,6,0.1,-73,-3.5,-7,W
-3,6,-9,30.6,-290,-3.6,-1,7.1,-94,-215,0.2,-87,-129,1,88,244,0.1,4.5,3.8,-3.2,-15.8,-2.7,18.5,0.07,-187,1,-1.4,-152,-2.1,-6.1,-89,-2.4,3.4,-63,0.3,-50,-1.7,17.1,52,3.7,0.53,2.2,11,1.2,-3.6,-115,-3.1,-0.1,-14,-0.2,-155,-3.9,-5,W
-2,-3,1,-8.3,-86,1.9,-0.7,1.2,-18,-67,0.7,-27,-83,4.7,-3,-50,3.6,0.9,1.3,-3.7,0.3,-0.6,0.3,0.02,-66,2.7,0,-104,-1.3,-1.4,-38,-0.6,1.4,-66,-0.7,6,0.5,-6.8,-52,-1.1,-0.1,0.5,3,0.4,0,-17,0.4,-2,-40,-1.1,-10,1.1,5,W
-2,-11,9,-36.8,-249,-3.9,-3.2,-10.9,-137,-283,-0.7,-110,-121,-3.3,-94,-233,-1.7,-2.6,-2.8,-0.1,7.7,0.1,-7.8,-0.11,-478,-12,0.9,-165,-3.5,0,-47,-1,1.7,-118,-2.5,13,0.8,-8.6,-126,-3.8,-0.49,-1.9,-57,-1.7,4.8,47,2.7,0.8,-6,0.1,17,2.1,8,L
0,-12,12,-46.2,-113,-4.3,-3.3,-11.8,-129,-188,-2.8,-4,-18,1.4,-80,-260,2.1,-4.7,-3.5,3.8,4.1,3.5,-7.7,-0.11,-342,-13.1,2.8,-114,-4.4,4.9,27,1,0.6,-141,-5.4,34,1.3,-20.3,-211,-8.1,-1.08,-1,-26,-1,6.8,107,4.1,1.9,14,0.6,106,4.1,5,L
0,-5,5,-19.2,2,0.1,-2,-7.6,-28,51,-3.7,-67,-95,0.1,-12,4,-3.7,-4.2,-4.2,-8.4,2.1,-1.8,-0.4,-0.07,-135,-5.2,3.1,10,0.3,2.4,38,1.4,3.7,-28,-1.1,5,0.2,-10.2,-80,-3.1,-0.31,0.2,4,0.1,1.8,34,1.3,-1.2,-29,-1.1,66,2.5,6,L
